"Nro_SIISA"	"NroRemito"	"FechaRemito"	"Botiquines"	"CodMedicamentoOL"	"Medicamento"	"UnidadesMinimas"	"LoteFabricacion"	"fechavencimiento"	"GTIN"
"10740422180009"	"0352-00449194"	15/9/2015 10:12:51	3	"RIMA010"	"COTRIMOXAZOL (TMP - SMX) FRASCOS X 100ML"	6	"SG006"	31/3/2017 00:00:00	"07798021293046"
"10740422180009"	"0352-00449194"	15/9/2015 10:12:51	3	"RIMA012"	"DIFENHIDRAMINA FRASCOS X 120 ML"	9	"515"	30/6/2017 00:00:00	"07798032934662"
"10740422180009"	"0352-00449194"	15/9/2015 10:12:51	3	"RIMA013"	"DIFENHIDRAMINA COMPRIMIDOS"	180	"X7508"	30/4/2017 00:00:00	"07795360003626"
"10740422180009"	"0352-00449194"	15/9/2015 10:12:51	3	"RIMA014"	"DIGOXINA COMPRIMIDOS"	90	"H9501"	30/4/2017 00:00:00	"07795360006948"
"10740422180009"	"0352-00449194"	15/9/2015 10:12:51	3	"RIMA015"	"ENALAPRIL COMPRIMIDOS"	2160	"730R"	30/4/2017 00:00:00	"07798032934617"
"10740422180009"	"0352-00449194"	15/9/2015 10:12:51	3	"RIMA024"	"HIERRO (S. FERROSO) FRASCOS"	24	"7M503"	30/4/2017 00:00:00	"07795360007334"
"10740422180009"	"0352-00449194"	15/9/2015 10:12:51	3	"RIMA028"	"IBUPROFENO COMPRIMIDOS"	1440	"365"	31/5/2018 00:00:00	"07798032934938"
"10740422180009"	"0352-00449194"	15/9/2015 10:12:51	3	"RIMA034"	"BETAMETASONA GOTAS"	9	"L9508"	30/6/2017 00:00:00	"07795360003558"
"10740422180009"	"0352-00449194"	15/9/2015 10:12:51	3	"RIMA035"	"MEPREDNISONA (PREDNISONA) COMPRIMIDOS"	192	"LL135"	30/4/2017 00:00:00	"07796363000223"
"10740422180009"	"0352-00449194"	15/9/2015 10:12:51	3	"RIMA037"	"METRONIDAZOL FRASCOS X 120 ML"	3	"MF119"	30/4/2017 00:00:00	"07798021292278"
"10740422180009"	"0352-00449194"	15/9/2015 10:12:51	3	"RIMA038"	"METRONIDAZOL OVULOS"	48	"MS036"	31/3/2017 00:00:00	"07798021292315"
"10740422180009"	"0352-00449194"	15/9/2015 10:12:51	3	"RIMA039"	"METRONIDAZOL COMPRIMIDOS"	45	"50216"	31/3/2018 00:00:00	"07798050063672"
"10740422180009"	"0352-00449194"	15/9/2015 10:12:51	3	"RIMA042"	"NISTATINA COMPRIMIDOS VAGINALES"	42	"NB091"	31/3/2017 00:00:00	"07798021293077"
"10740422180009"	"0352-00449194"	15/9/2015 10:12:51	3	"RIMA043"	"NISTATINA FRASCOS X 24 ML"	6	"50217"	30/4/2017 00:00:00	"07798050063689"
"10740422180009"	"0352-00449194"	15/9/2015 10:12:51	3	"RIMA045"	"PARACETAMOL FRASCOS X 20 ML"	24	"4576"	30/6/2017 00:00:00	"07791939000591"
"10740422180009"	"0352-00449194"	15/9/2015 10:12:51	3	"RIMA048"	"POLIVITAMINICO FRASCOS GOT X 20 ML"	36	"V6505"	30/4/2017 00:00:00	"07795360003619"
"10740422180009"	"0352-00449194"	15/9/2015 10:12:51	3	"RIMA049"	"RANITIDINA COMPRIMIDOS"	810	"376"	31/3/2017 00:00:00	"07798032934921"
"10740422180009"	"0352-00449194"	15/9/2015 10:12:51	3	"RIMA052"	"BUDESONIDE AEROSOL BRONQUIAL"	9	"0070J006"	31/3/2017 00:00:00	"08436035566716"
"10740422180009"	"0352-00449194"	15/9/2015 10:12:51	3	"RIMA054"	"METFORMINA COMPRIMIDOS"	360	"080"	31/7/2017 00:00:00	"07798032934914"
"10740422180009"	"0352-00449194"	15/9/2015 10:12:51	3	"RIMA057"	"ERITROMICINA FRASCO X 5 ML"	6	"AN0115"	31/1/2017 00:00:00	"07798097891481"
"10740422180009"	"0352-00449194"	15/9/2015 10:12:51	3	"RIMA062"	"SALBUTAMOL AEROSOL BRONQUIAL"	15	"0008J042"	30/4/2018 00:00:00	"08436035566723"
"10740422180009"	"0352-00449194"	15/9/2015 10:12:51	3	"RIMA096"	"AMOXICILINA FRASCOS X 120 ML"	72	"03A113"	30/6/2017 00:00:00	"07795332010171"
"10740422180009"	"0352-00449194"	15/9/2015 10:12:51	3	"RIMA763"	"SULFAMETOXAZOL/TRIMETOPRIMA COMPRIMIDOS"	42	"BB2E"	31/5/2019 00:00:00	"07790375003739"
"10740422180009"	"0352-00449194"	15/9/2015 10:12:51	3	"RIMB017"	"ERITROMICINA COMPRIMIDOS"	120	"93489"	31/3/2017 00:00:00	"07795332004552"
"10740422180009"	"0352-00449194"	15/9/2015 10:12:51	3	"RIMB027"	"IBUPROFENO FRASCOS X 90 ML"	72	"IB470"	31/5/2017 00:00:00	"07798021293084"
"10740422180009"	"0352-00449194"	15/9/2015 10:12:51	3	"RIMB032"	"MEBENDAZOL FRASCOS X 30 ML"	24	"HK036"	31/3/2017 00:00:00	"07798021292261"
"10740422180009"	"0352-00449194"	15/9/2015 10:12:51	3	"RIMB044"	"NORFLOXACINA COMPRIMIDOS"	168	"L7507"	31/5/2017 00:00:00	"07795360007204"
"10740422180009"	"0352-00449194"	15/9/2015 10:12:51	3	"RIMB103"	"AMOXICILINA + ACIDO CLAVULANICO COMPRIMIDOS"	84	"D5079"	30/4/2017 00:00:00	"07798052712059"
"10740422180009"	"0352-00449194"	15/9/2015 10:12:51	3	"RIMB757"	"PENICILINA BENZATINICA AMPOLLA"	6	"33876"	31/3/2018 00:00:00	"07795332010164"
"10740422180013"	"0352-00449195"	15/9/2015 10:12:51	2	"RGGA001"	"ACIDO VALPROICO FRASCOS X 120 ML"	4	"A19X"	31/7/2016 00:00:00	"07790375002930"
"10740422180013"	"0352-00449195"	15/9/2015 10:12:51	2	"RGGA018"	"ERITROMICINA FRASCOS X 100ML"	4	"93470"	30/9/2016 00:00:00	"07795332006020"
"10740422180013"	"0352-00449195"	15/9/2015 10:12:51	2	"RGGA022"	"GLIBENCLAMIDA COMPRIMIDOS"	240	"064"	31/1/2018 00:00:00	"07798030232173"
"10740422180013"	"0352-00449195"	15/9/2015 10:12:51	2	"RGGA059"	"ASPIRINA COMPRIMIDOS"	480	"055"	30/9/2016 00:00:00	"07798032934655"
"10740422180013"	"0352-00449195"	15/9/2015 10:12:51	2	"RHMB025"	"HIERRO (S. FERROSO) + A. FÓLICO COMPRIMIDOS"	240	"HN117"	31/1/2017 00:00:00	"07798021292292"
"10740422180013"	"0352-00449195"	15/9/2015 10:12:51	2	"RI6A033"	"MEBENDAZOL COMPRIMIDOS"	144	"17121114"	30/11/2016 00:00:00	"07798154682762"
"10740422180013"	"0352-00449195"	15/9/2015 10:12:51	2	"RI6A046"	"PARACETAMOL COMPRIMIDOS"	80	"19401114"	30/11/2016 00:00:00	"07798154682816"
"10740422180013"	"0352-00449195"	15/9/2015 10:12:51	2	"RIMA002"	"AMIODARONA COMPRIMIDOS"	360	"D5504"	30/6/2017 00:00:00	"07795360003589"
"10740422180013"	"0352-00449195"	15/9/2015 10:12:51	2	"RIMA004"	"AMOXICILINA COMPRIMIDOS"	210	"A5518"	30/6/2017 00:00:00	"07795360006610"
"10740422180013"	"0352-00449195"	15/9/2015 10:12:51	2	"RIMA010"	"COTRIMOXAZOL (TMP - SMX) FRASCOS X 100ML"	4	"SG006"	31/3/2017 00:00:00	"07798021293046"
"10740422180013"	"0352-00449195"	15/9/2015 10:12:51	2	"RIMA012"	"DIFENHIDRAMINA FRASCOS X 120 ML"	6	"515"	30/6/2017 00:00:00	"07798032934662"
"10740422180013"	"0352-00449195"	15/9/2015 10:12:51	2	"RIMA013"	"DIFENHIDRAMINA COMPRIMIDOS"	120	"X7508"	30/4/2017 00:00:00	"07795360003626"
"10740422180013"	"0352-00449195"	15/9/2015 10:12:51	2	"RIMA014"	"DIGOXINA COMPRIMIDOS"	60	"H9501"	30/4/2017 00:00:00	"07795360006948"
"10740422180013"	"0352-00449195"	15/9/2015 10:12:51	2	"RIMA015"	"ENALAPRIL COMPRIMIDOS"	1440	"730R"	30/4/2017 00:00:00	"07798032934617"
"10740422180013"	"0352-00449195"	15/9/2015 10:12:51	2	"RIMA024"	"HIERRO (S. FERROSO) FRASCOS"	16	"7M503"	30/4/2017 00:00:00	"07795360007334"
"10740422180013"	"0352-00449195"	15/9/2015 10:12:51	2	"RIMA028"	"IBUPROFENO COMPRIMIDOS"	960	"365"	31/5/2018 00:00:00	"07798032934938"
"10740422180013"	"0352-00449195"	15/9/2015 10:12:51	2	"RIMA034"	"BETAMETASONA GOTAS"	6	"L9508"	30/6/2017 00:00:00	"07795360003558"
"10740422180013"	"0352-00449195"	15/9/2015 10:12:51	2	"RIMA035"	"MEPREDNISONA (PREDNISONA) COMPRIMIDOS"	128	"LL135"	30/4/2017 00:00:00	"07796363000223"
"10740422180013"	"0352-00449195"	15/9/2015 10:12:51	2	"RIMA037"	"METRONIDAZOL FRASCOS X 120 ML"	2	"MF119"	30/4/2017 00:00:00	"07798021292278"
"10740422180013"	"0352-00449195"	15/9/2015 10:12:51	2	"RIMA038"	"METRONIDAZOL OVULOS"	32	"MS036"	31/3/2017 00:00:00	"07798021292315"
"10740422180013"	"0352-00449195"	15/9/2015 10:12:51	2	"RIMA039"	"METRONIDAZOL COMPRIMIDOS"	30	"50216"	31/3/2018 00:00:00	"07798050063672"
"10740422180013"	"0352-00449195"	15/9/2015 10:12:51	2	"RIMA042"	"NISTATINA COMPRIMIDOS VAGINALES"	28	"NB091"	31/3/2017 00:00:00	"07798021293077"
"10740422180013"	"0352-00449195"	15/9/2015 10:12:51	2	"RIMA043"	"NISTATINA FRASCOS X 24 ML"	4	"50217"	30/4/2017 00:00:00	"07798050063689"
"10740422180013"	"0352-00449195"	15/9/2015 10:12:51	2	"RIMA045"	"PARACETAMOL FRASCOS X 20 ML"	16	"4576"	30/6/2017 00:00:00	"07791939000591"
"10740422180013"	"0352-00449195"	15/9/2015 10:12:51	2	"RIMA048"	"POLIVITAMINICO FRASCOS GOT X 20 ML"	24	"V6505"	30/4/2017 00:00:00	"07795360003619"
"10740422180013"	"0352-00449195"	15/9/2015 10:12:51	2	"RIMA049"	"RANITIDINA COMPRIMIDOS"	540	"376"	31/3/2017 00:00:00	"07798032934921"
"10740422180013"	"0352-00449195"	15/9/2015 10:12:51	2	"RIMA052"	"BUDESONIDE AEROSOL BRONQUIAL"	6	"0070J006"	31/3/2017 00:00:00	"08436035566716"
"10740422180013"	"0352-00449195"	15/9/2015 10:12:51	2	"RIMA054"	"METFORMINA COMPRIMIDOS"	240	"080"	31/7/2017 00:00:00	"07798032934914"
"10740422180013"	"0352-00449195"	15/9/2015 10:12:51	2	"RIMA057"	"ERITROMICINA FRASCO X 5 ML"	4	"AN0115"	31/1/2017 00:00:00	"07798097891481"
"10740422180013"	"0352-00449195"	15/9/2015 10:12:51	2	"RIMA062"	"SALBUTAMOL AEROSOL BRONQUIAL"	10	"0008J042"	30/4/2018 00:00:00	"08436035566723"
"10740422180013"	"0352-00449195"	15/9/2015 10:12:51	2	"RIMA096"	"AMOXICILINA FRASCOS X 120 ML"	48	"03A113"	30/6/2017 00:00:00	"07795332010171"
"10740422180013"	"0352-00449195"	15/9/2015 10:12:51	2	"RIMA763"	"SULFAMETOXAZOL/TRIMETOPRIMA COMPRIMIDOS"	28	"BB2E"	31/5/2019 00:00:00	"07790375003739"
"10740422180013"	"0352-00449195"	15/9/2015 10:12:51	2	"RIMB017"	"ERITROMICINA COMPRIMIDOS"	80	"93489"	31/3/2017 00:00:00	"07795332004552"
"10740422180013"	"0352-00449195"	15/9/2015 10:12:51	2	"RIMB027"	"IBUPROFENO FRASCOS X 90 ML"	48	"IB470"	31/5/2017 00:00:00	"07798021293084"
"10740422180013"	"0352-00449195"	15/9/2015 10:12:51	2	"RIMB032"	"MEBENDAZOL FRASCOS X 30 ML"	16	"HK036"	31/3/2017 00:00:00	"07798021292261"
"10740422180013"	"0352-00449195"	15/9/2015 10:12:51	2	"RIMB044"	"NORFLOXACINA COMPRIMIDOS"	112	"L7507"	31/5/2017 00:00:00	"07795360007204"
"10740422180013"	"0352-00449195"	15/9/2015 10:12:51	2	"RIMB103"	"AMOXICILINA + ACIDO CLAVULANICO COMPRIMIDOS"	56	"D5079"	30/4/2017 00:00:00	"07798052712059"
"10740422180013"	"0352-00449195"	15/9/2015 10:12:51	2	"RIMB757"	"PENICILINA BENZATINICA AMPOLLA"	4	"33876"	31/3/2018 00:00:00	"07795332010164"
"10740422180025"	"0352-00449199"	15/9/2015 10:12:51	2	"RGGA001"	"ACIDO VALPROICO FRASCOS X 120 ML"	2	"A19X"	31/7/2016 00:00:00	"07790375002930"
"10740422180025"	"0352-00449199"	15/9/2015 10:12:51	2	"RGGA018"	"ERITROMICINA FRASCOS X 100ML"	2	"93470"	30/9/2016 00:00:00	"07795332006020"
"10740422180025"	"0352-00449199"	15/9/2015 10:12:51	2	"RGGA022"	"GLIBENCLAMIDA COMPRIMIDOS"	120	"064"	31/1/2018 00:00:00	"07798030232173"
"10740422180025"	"0352-00449199"	15/9/2015 10:12:51	2	"RGGA059"	"ASPIRINA COMPRIMIDOS"	240	"055"	30/9/2016 00:00:00	"07798032934655"
"10740422180025"	"0352-00449199"	15/9/2015 10:12:51	2	"RHMB025"	"HIERRO (S. FERROSO) + A. FÓLICO COMPRIMIDOS"	120	"HN117"	31/1/2017 00:00:00	"07798021292292"
"10740422180025"	"0352-00449199"	15/9/2015 10:12:51	2	"RI6A033"	"MEBENDAZOL COMPRIMIDOS"	72	"17121114"	30/11/2016 00:00:00	"07798154682762"
"10740422180025"	"0352-00449199"	15/9/2015 10:12:51	2	"RI6A033"	"MEBENDAZOL COMPRIMIDOS"	72	"17181114"	30/11/2016 00:00:00	"07798154682762"
"10740422180025"	"0352-00449199"	15/9/2015 10:12:51	2	"RI6A046"	"PARACETAMOL COMPRIMIDOS"	40	"19391114"	30/11/2016 00:00:00	"07798154682816"
"10740422180025"	"0352-00449199"	15/9/2015 10:12:51	2	"RI6A046"	"PARACETAMOL COMPRIMIDOS"	40	"19401114"	30/11/2016 00:00:00	"07798154682816"
"10740422180025"	"0352-00449199"	15/9/2015 10:12:51	2	"RIMA002"	"AMIODARONA COMPRIMIDOS"	180	"D5504"	30/6/2017 00:00:00	"07795360003589"
"10740422180025"	"0352-00449199"	15/9/2015 10:12:51	2	"RIMA004"	"AMOXICILINA COMPRIMIDOS"	105	"A5517"	30/6/2017 00:00:00	"07795360006610"
"10740422180025"	"0352-00449199"	15/9/2015 10:12:51	2	"RIMA004"	"AMOXICILINA COMPRIMIDOS"	105	"A5518"	30/6/2017 00:00:00	"07795360006610"
"10740422180025"	"0352-00449199"	15/9/2015 10:12:51	2	"RIMA010"	"COTRIMOXAZOL (TMP - SMX) FRASCOS X 100ML"	2	"SG006"	31/3/2017 00:00:00	"07798021293046"
"10740422180025"	"0352-00449199"	15/9/2015 10:12:51	2	"RIMA012"	"DIFENHIDRAMINA FRASCOS X 120 ML"	3	"514"	30/6/2017 00:00:00	"07798032934662"
"10740422180025"	"0352-00449199"	15/9/2015 10:12:51	2	"RIMA012"	"DIFENHIDRAMINA FRASCOS X 120 ML"	3	"515"	30/6/2017 00:00:00	"07798032934662"
"10740422180025"	"0352-00449199"	15/9/2015 10:12:51	2	"RIMA013"	"DIFENHIDRAMINA COMPRIMIDOS"	60	"X7508"	30/4/2017 00:00:00	"07795360003626"
"10740422180025"	"0352-00449199"	15/9/2015 10:12:51	2	"RIMA014"	"DIGOXINA COMPRIMIDOS"	30	"H9501"	30/4/2017 00:00:00	"07795360006948"
"10740422180025"	"0352-00449199"	15/9/2015 10:12:51	2	"RIMA015"	"ENALAPRIL COMPRIMIDOS"	720	"730R"	30/4/2017 00:00:00	"07798032934617"
"10740422180025"	"0352-00449199"	15/9/2015 10:12:51	2	"RIMA015"	"ENALAPRIL COMPRIMIDOS"	720	"735R"	30/4/2017 00:00:00	"07798032934617"
"10740422180025"	"0352-00449199"	15/9/2015 10:12:51	2	"RIMA024"	"HIERRO (S. FERROSO) FRASCOS"	8	"7M503"	30/4/2017 00:00:00	"07795360007334"
"10740422180025"	"0352-00449199"	15/9/2015 10:12:51	2	"RIMA028"	"IBUPROFENO COMPRIMIDOS"	480	"358"	31/5/2018 00:00:00	"07798032934938"
"10740422180025"	"0352-00449199"	15/9/2015 10:12:51	2	"RIMA028"	"IBUPROFENO COMPRIMIDOS"	480	"365"	31/5/2018 00:00:00	"07798032934938"
"10740422180025"	"0352-00449199"	15/9/2015 10:12:51	2	"RIMA034"	"BETAMETASONA GOTAS"	3	"L9508"	30/6/2017 00:00:00	"07795360003558"
"10740422180025"	"0352-00449199"	15/9/2015 10:12:51	2	"RIMA037"	"METRONIDAZOL FRASCOS X 120 ML"	1	"MF119"	30/4/2017 00:00:00	"07798021292278"
"10740422180025"	"0352-00449199"	15/9/2015 10:12:51	2	"RIMA038"	"METRONIDAZOL OVULOS"	16	"MS036"	31/3/2017 00:00:00	"07798021292315"
"10740422180025"	"0352-00449199"	15/9/2015 10:12:51	2	"RIMA039"	"METRONIDAZOL COMPRIMIDOS"	15	"50216"	31/3/2018 00:00:00	"07798050063672"
"10740422180025"	"0352-00449199"	15/9/2015 10:12:51	2	"RIMA042"	"NISTATINA COMPRIMIDOS VAGINALES"	14	"NB091"	31/3/2017 00:00:00	"07798021293077"
"10740422180025"	"0352-00449199"	15/9/2015 10:12:51	2	"RIMA043"	"NISTATINA FRASCOS X 24 ML"	2	"50217"	30/4/2017 00:00:00	"07798050063689"
"10740422180025"	"0352-00449199"	15/9/2015 10:12:51	2	"RIMA045"	"PARACETAMOL FRASCOS X 20 ML"	8	"4576"	30/6/2017 00:00:00	"07791939000591"
"10740422180025"	"0352-00449199"	15/9/2015 10:12:51	2	"RIMA048"	"POLIVITAMINICO FRASCOS GOT X 20 ML"	12	"V6504"	30/4/2017 00:00:00	"07795360003619"
"10740422180025"	"0352-00449199"	15/9/2015 10:12:51	2	"RIMA048"	"POLIVITAMINICO FRASCOS GOT X 20 ML"	12	"V6505"	30/4/2017 00:00:00	"07795360003619"
"10740422180025"	"0352-00449199"	15/9/2015 10:12:51	2	"RIMA049"	"RANITIDINA COMPRIMIDOS"	270	"376"	31/3/2017 00:00:00	"07798032934921"
"10740422180025"	"0352-00449199"	15/9/2015 10:12:51	2	"RIMA052"	"BUDESONIDE AEROSOL BRONQUIAL"	3	"0070J006"	31/3/2017 00:00:00	"08436035566716"
"10740422180025"	"0352-00449199"	15/9/2015 10:12:51	2	"RIMA054"	"METFORMINA COMPRIMIDOS"	120	"080"	31/7/2017 00:00:00	"07798032934914"
"10740422180025"	"0352-00449199"	15/9/2015 10:12:51	2	"RIMA057"	"ERITROMICINA FRASCO X 5 ML"	2	"AN0115"	31/1/2017 00:00:00	"07798097891481"
"10740422180025"	"0352-00449199"	15/9/2015 10:12:51	2	"RIMA057"	"ERITROMICINA FRASCO X 5 ML"	2	"AN1215"	31/1/2017 00:00:00	"07798097891481"
"10740422180025"	"0352-00449199"	15/9/2015 10:12:51	2	"RIMA062"	"SALBUTAMOL AEROSOL BRONQUIAL"	5	"0008J042"	30/4/2018 00:00:00	"08436035566723"
"10740422180025"	"0352-00449199"	15/9/2015 10:12:51	2	"RIMA096"	"AMOXICILINA FRASCOS X 120 ML"	24	"03A104"	30/6/2017 00:00:00	"07795332010171"
"10740422180025"	"0352-00449199"	15/9/2015 10:12:51	2	"RIMA096"	"AMOXICILINA FRASCOS X 120 ML"	24	"03A108"	30/6/2017 00:00:00	"07795332010171"
"10740422180025"	"0352-00449199"	15/9/2015 10:12:51	2	"RIMA763"	"SULFAMETOXAZOL/TRIMETOPRIMA COMPRIMIDOS"	14	"BB2E"	31/5/2019 00:00:00	"07790375003739"
"10740422180025"	"0352-00449199"	15/9/2015 10:12:51	2	"RIMB017"	"ERITROMICINA COMPRIMIDOS"	40	"93489"	31/3/2017 00:00:00	"07795332004552"
"10740422180025"	"0352-00449199"	15/9/2015 10:12:51	2	"RIMB027"	"IBUPROFENO FRASCOS X 90 ML"	24	"IB468"	31/5/2017 00:00:00	"07798021293084"
"10740422180025"	"0352-00449199"	15/9/2015 10:12:51	2	"RIMB027"	"IBUPROFENO FRASCOS X 90 ML"	24	"IB470"	31/5/2017 00:00:00	"07798021293084"
"10740422180025"	"0352-00449199"	15/9/2015 10:12:51	2	"RIMB032"	"MEBENDAZOL FRASCOS X 30 ML"	8	"HK035"	31/3/2017 00:00:00	"07798021292261"
"10740422180025"	"0352-00449199"	15/9/2015 10:12:51	2	"RIMB032"	"MEBENDAZOL FRASCOS X 30 ML"	8	"HK036"	31/3/2017 00:00:00	"07798021292261"
"10740422180025"	"0352-00449199"	15/9/2015 10:12:51	2	"RIMB103"	"AMOXICILINA + ACIDO CLAVULANICO COMPRIMIDOS"	28	"D5079"	30/4/2017 00:00:00	"07798052712059"
"10740422180025"	"0352-00449199"	15/9/2015 10:12:51	2	"RIMB757"	"PENICILINA BENZATINICA AMPOLLA"	2	"33876"	31/3/2018 00:00:00	"07795332010164"
"10740492180012"	"0352-00449193"	15/9/2015 10:12:51	9	"RGGA001"	"ACIDO VALPROICO FRASCOS X 120 ML"	2	"A19X"	31/7/2016 00:00:00	"07790375002930"
"10740492180012"	"0352-00449193"	15/9/2015 10:12:51	9	"RGGA001"	"ACIDO VALPROICO FRASCOS X 120 ML"	6	"A19X"	31/7/2016 00:00:00	"07790375002930"
"10740492180012"	"0352-00449193"	15/9/2015 10:12:51	9	"RGGA001"	"ACIDO VALPROICO FRASCOS X 120 ML"	10	"A19X"	31/7/2016 00:00:00	"07790375002930"
"10740492180012"	"0352-00449193"	15/9/2015 10:12:51	9	"RGGA018"	"ERITROMICINA FRASCOS X 100ML"	2	"93470"	30/9/2016 00:00:00	"07795332006020"
"10740492180012"	"0352-00449193"	15/9/2015 10:12:51	9	"RGGA018"	"ERITROMICINA FRASCOS X 100ML"	6	"93470"	30/9/2016 00:00:00	"07795332006020"
"10740492180012"	"0352-00449193"	15/9/2015 10:12:51	9	"RGGA018"	"ERITROMICINA FRASCOS X 100ML"	10	"93470"	30/9/2016 00:00:00	"07795332006020"
"10740492180012"	"0352-00449193"	15/9/2015 10:12:51	9	"RGGA022"	"GLIBENCLAMIDA COMPRIMIDOS"	120	"065"	31/1/2018 00:00:00	"07798030232173"
"10740492180012"	"0352-00449193"	15/9/2015 10:12:51	9	"RGGA022"	"GLIBENCLAMIDA COMPRIMIDOS"	360	"064"	31/1/2018 00:00:00	"07798030232173"
"10740492180012"	"0352-00449193"	15/9/2015 10:12:51	9	"RGGA022"	"GLIBENCLAMIDA COMPRIMIDOS"	600	"064"	31/1/2018 00:00:00	"07798030232173"
"10740492180012"	"0352-00449193"	15/9/2015 10:12:51	9	"RGGA059"	"ASPIRINA COMPRIMIDOS"	240	"055"	30/9/2016 00:00:00	"07798032934655"
"10740492180012"	"0352-00449193"	15/9/2015 10:12:51	9	"RGGA059"	"ASPIRINA COMPRIMIDOS"	720	"055"	30/9/2016 00:00:00	"07798032934655"
"10740492180012"	"0352-00449193"	15/9/2015 10:12:51	9	"RGGA059"	"ASPIRINA COMPRIMIDOS"	1200	"055"	30/9/2016 00:00:00	"07798032934655"
"10740492180012"	"0352-00449193"	15/9/2015 10:12:51	9	"RHMB025"	"HIERRO (S. FERROSO) + A. FÓLICO COMPRIMIDOS"	120	"HN117"	31/1/2017 00:00:00	"07798021292292"
"10740492180012"	"0352-00449193"	15/9/2015 10:12:51	9	"RHMB025"	"HIERRO (S. FERROSO) + A. FÓLICO COMPRIMIDOS"	360	"HN117"	31/1/2017 00:00:00	"07798021292292"
"10740492180012"	"0352-00449193"	15/9/2015 10:12:51	9	"RHMB025"	"HIERRO (S. FERROSO) + A. FÓLICO COMPRIMIDOS"	600	"HN117"	31/1/2017 00:00:00	"07798021292292"
"10740492180012"	"0352-00449193"	15/9/2015 10:12:51	9	"RI6A033"	"MEBENDAZOL COMPRIMIDOS"	72	"17111114"	30/11/2016 00:00:00	"07798154682762"
"10740492180012"	"0352-00449193"	15/9/2015 10:12:51	9	"RI6A033"	"MEBENDAZOL COMPRIMIDOS"	216	"17121114"	30/11/2016 00:00:00	"07798154682762"
"10740492180012"	"0352-00449193"	15/9/2015 10:12:51	9	"RI6A033"	"MEBENDAZOL COMPRIMIDOS"	360	"17181114"	30/11/2016 00:00:00	"07798154682762"
"10740492180012"	"0352-00449193"	15/9/2015 10:12:51	9	"RI6A046"	"PARACETAMOL COMPRIMIDOS"	40	"19401114"	30/11/2016 00:00:00	"07798154682816"
"10740492180012"	"0352-00449193"	15/9/2015 10:12:51	9	"RI6A046"	"PARACETAMOL COMPRIMIDOS"	120	"19401114"	30/11/2016 00:00:00	"07798154682816"
"10740492180012"	"0352-00449193"	15/9/2015 10:12:51	9	"RI6A046"	"PARACETAMOL COMPRIMIDOS"	200	"19391114"	30/11/2016 00:00:00	"07798154682816"
"10740492180012"	"0352-00449193"	15/9/2015 10:12:51	9	"RIMA002"	"AMIODARONA COMPRIMIDOS"	180	"D5504"	30/6/2017 00:00:00	"07795360003589"
"10740492180012"	"0352-00449193"	15/9/2015 10:12:51	9	"RIMA002"	"AMIODARONA COMPRIMIDOS"	540	"D5504"	30/6/2017 00:00:00	"07795360003589"
"10740492180012"	"0352-00449193"	15/9/2015 10:12:51	9	"RIMA004"	"AMOXICILINA COMPRIMIDOS"	105	"A5518"	30/6/2017 00:00:00	"07795360006610"
"10740492180012"	"0352-00449193"	15/9/2015 10:12:51	9	"RIMA004"	"AMOXICILINA COMPRIMIDOS"	315	"A5518"	30/6/2017 00:00:00	"07795360006610"
"10740492180012"	"0352-00449193"	15/9/2015 10:12:51	9	"RIMA004"	"AMOXICILINA COMPRIMIDOS"	525	"A5517"	30/6/2017 00:00:00	"07795360006610"
"10740492180012"	"0352-00449193"	15/9/2015 10:12:51	9	"RIMA010"	"COTRIMOXAZOL (TMP - SMX) FRASCOS X 100ML"	2	"SG006"	31/3/2017 00:00:00	"07798021293046"
"10740492180012"	"0352-00449193"	15/9/2015 10:12:51	9	"RIMA010"	"COTRIMOXAZOL (TMP - SMX) FRASCOS X 100ML"	6	"SG006"	31/3/2017 00:00:00	"07798021293046"
"10740492180012"	"0352-00449193"	15/9/2015 10:12:51	9	"RIMA010"	"COTRIMOXAZOL (TMP - SMX) FRASCOS X 100ML"	10	"SG006"	31/3/2017 00:00:00	"07798021293046"
"10740492180012"	"0352-00449193"	15/9/2015 10:12:51	9	"RIMA012"	"DIFENHIDRAMINA FRASCOS X 120 ML"	3	"515"	30/6/2017 00:00:00	"07798032934662"
"10740492180012"	"0352-00449193"	15/9/2015 10:12:51	9	"RIMA012"	"DIFENHIDRAMINA FRASCOS X 120 ML"	9	"515"	30/6/2017 00:00:00	"07798032934662"
"10740492180012"	"0352-00449193"	15/9/2015 10:12:51	9	"RIMA012"	"DIFENHIDRAMINA FRASCOS X 120 ML"	15	"514"	30/6/2017 00:00:00	"07798032934662"
"10740492180012"	"0352-00449193"	15/9/2015 10:12:51	9	"RIMA013"	"DIFENHIDRAMINA COMPRIMIDOS"	60	"X7508"	30/4/2017 00:00:00	"07795360003626"
"10740492180012"	"0352-00449193"	15/9/2015 10:12:51	9	"RIMA013"	"DIFENHIDRAMINA COMPRIMIDOS"	180	"X7508"	30/4/2017 00:00:00	"07795360003626"
"10740492180012"	"0352-00449193"	15/9/2015 10:12:51	9	"RIMA013"	"DIFENHIDRAMINA COMPRIMIDOS"	300	"X7508"	30/4/2017 00:00:00	"07795360003626"
